qID,dataset,video,_video_key,timestamp_start,question,answer,answer_format,_subtmpl,_nclasses,probe_pred,probe_correct,token_head_pred,token_head_conf,one_split_exact,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,token_head_correct
lapchole__1303412,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:30:24,How many different foreign object instances appear in this frame? Please provide a number.,3,number,n_instances_total,,2,False,2,0.8721584105068058,False,2.7213667635805905e-05,0.10416373610496521,0.8721522688865662,0.02051105536520481,0.0027758695650845766,0.0002581960870884359,6.52821981930174e-05,1.550588058307767e-05,1.6505922758369707e-05,7.324458692892222e-06,0.0,0.0,0.0,False
lapchole__1303568,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:33:02,How many different foreign object instances appear in this frame? Please provide a number.,4,number,n_instances_total,,3,False,3,0.48016545921942866,False,1.4982075299485587e-05,0.0011901736725121737,0.06498127430677414,0.4801503121852875,0.37394142150878906,0.06498127430677414,0.01279557216912508,0.0011901736725121737,0.0005621981690637767,0.0001610724866623059,0.0,0.0,0.0,False
lapchole__1303738,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:36:17,How many different foreign object instances appear in this frame? Please provide a number.,5,number,n_instances_total,,4,False,4,0.6138869510243545,False,2.459436836943496e-05,0.0002644144115038216,0.0019537729676812887,0.05038846656680107,0.6138572096824646,0.2899656295776367,0.03924257680773735,0.003221227088943124,0.000814453698694706,0.00021920724248047918,0.0,0.0,0.0,False
lapchole__1303690,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:35:29,How many different foreign object instances appear in this frame? Please provide a number.,6,number,n_instances_total,,3,False,3,0.7409440475682555,False,1.1625063052633777e-05,0.0002816494961734861,0.0287290271371603,0.7409313917160034,0.21228040754795074,0.01537754014134407,0.0020811238791793585,0.00017082903650589287,9.143819625023752e-05,2.7887073883903213e-05,0.0,0.0,0.0,False
lapchole__1303746,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:49:39,How many different foreign object instances appear in this frame? Please provide a number.,7,number,n_instances_total,,5,False,5,0.43857536822307036,False,2.556402250775136e-05,0.0002581874723546207,0.0003529004461597651,0.002301200060173869,0.05237507447600365,0.4385311007499695,0.4385311007499695,0.059348732233047485,0.007088195066899061,0.0010870100231841207,0.0,0.0,0.0,False
lapchole__1304082,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:33:16,How many different foreign object classes appear in this frame? Please provide a number.,1,number,n_classes,,1,True,1,0.9622294207323209,True,1.821062141971197e-05,0.9622263904774787,0.037309564650058746,0.00041447184048593044,2.338290141778998e-05,2.6234888537146617e-06,9.066534971680085e-07,3.550505880411947e-07,5.165956054042908e-07,4.2827275592571823e-07,1.1188992098653258e-10,4.1162000261581504e-11,9.275999862352762e-11,True
lapchole__1303999,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:57:27,How many different foreign object classes appear in this frame? Please provide a number.,2,number,n_classes,,2,True,2,0.9488370430204524,False,9.029367902257945e-06,0.0034220064990222454,0.9488275647163391,0.04723934084177017,0.0004631182528100908,2.1660327547579072e-05,4.006757535535144e-06,1.2219920790812466e-06,1.2219920790812466e-06,8.398620252592082e-07,0.0,0.0,0.0,True
lapchole__1304247,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:58:41,How many different foreign object classes appear in this frame? Please provide a number.,3,number,n_classes,,2,False,2,0.5195455804961425,False,0.0003466026100795716,0.45848318934440613,0.5195295214653015,0.020144345238804817,0.0013708400074392557,6.411504000425339e-05,1.4305999684438575e-05,5.2628824960265774e-06,5.963627700111829e-06,4.944020929542603e-06,0.0,0.0,0.0,False
lapchole__1304850,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:28:55,How many Clips appear in this frame? Please provide a number.,1,number,n_instances_per_class,,3,False,2,0.44489173195471776,False,0.00031592458253726363,0.11247693747282028,0.4448549151420593,0.3057440221309662,0.12745307385921478,0.0071904100477695465,0.0014158757403492928,0.00019161794625688344,0.00020397623302415013,7.049230043776333e-05,0.0,0.0,0.0,False
lapchole__1304890,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:29:36,How many Clips appear in this frame? Please provide a number.,2,number,n_instances_per_class,,1,False,1,0.7075267763371549,True,0.00016312273510266095,0.7075070597596467,0.20270417630672455,0.05807571858167648,0.02743302658200264,0.003276407951489091,0.0005693543353118002,0.0001270401116926223,8.202326716855168e-05,3.41923841915559e-05,7.88339021097013e-09,1.2089570541698256e-09,1.9932330934936784e-09,False
lapchole__1305068,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:32:50,How many Clips appear in this frame? Please provide a number.,3,number,n_instances_per_class,,2,False,2,0.7752779253860945,False,8.443275874014944e-05,0.10492020845413208,0.7752612829208374,0.09259176254272461,0.023410864174365997,0.0027960289735347033,0.0006238783826120198,0.0001392060803482309,0.00010841380571946502,4.2455456423340365e-05,0.0,0.0,0.0,False
lapchole__1305054,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:32:34,How many Clips appear in this frame? Please provide a number.,4,number,n_instances_per_class,,2,False,2,0.9831494580124452,False,3.938997906516306e-05,0.007506401743739843,0.9831446409225464,0.008505867794156075,0.0006982041522860527,6.494310218840837e-05,2.1083938918309286e-05,5.6746648624539375e-06,6.040649623173522e-06,2.853400928870542e-06,0.0,0.0,0.0,False
lapchole__1305123,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:34:07,How many Clips appear in this frame? Please provide a number.,5,number,n_instances_per_class,,2,False,2,0.8597866777193539,False,5.0120062951464206e-05,0.004511664155870676,0.8597710132598877,0.11635735630989075,0.017843978479504585,0.0011407273123040795,0.00022462251945398748,3.666861812234856e-05,3.4446977224433795e-05,1.118329782912042e-05,0.0,0.0,0.0,False
lapchole__1305187,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:35:14,How many Clips appear in this frame? Please provide a number.,6,number,n_instances_per_class,,3,False,3,0.6002547531811838,False,3.964958887081593e-05,0.0016859435709193349,0.2835320830345154,0.6002374291419983,0.10430561751127243,0.008561926893889904,0.0013130140723660588,0.00015681715740356594,0.00010777875286294147,3.0879131372785196e-05,0.0,0.0,0.0,False
lapchole__1304891,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:49:44,How many Clips appear in this frame? Please provide a number.,7,number,n_instances_per_class,,5,False,5,0.5474346249224331,False,4.6428081986960024e-05,0.0004138090298511088,0.001537487143650651,0.01873042620718479,0.20137108862400055,0.5473833084106445,0.20137108862400055,0.02405034378170967,0.004179322626441717,0.0008229574887081981,0.0,0.0,0.0,False
lapchole__1303560,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:40:30,How many different foreign object instances appear in this frame? Please provide a number.,1,number,n_instances_total,,2,False,2,0.6617093566148086,False,3.6235916923033074e-05,0.029072580859065056,0.6616889238357544,0.2434217631816864,0.05431473255157471,0.009438484907150269,0.0014474386116489768,0.0003229672147426754,0.00016239812248386443,6.359601684380323e-05,0.0,0.0,0.0,False
lapchole__1303701,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:35:40,How many different foreign object instances appear in this frame? Please provide a number.,2,number,n_instances_total,,2,True,2,0.7390432050647542,False,2.305991256434936e-05,0.01194532960653305,0.7390313744544983,0.2117360532283783,0.03247077390551567,0.0038780809845775366,0.0006739094387739897,0.00011710789112839848,8.048700692597777e-05,2.781556213449221e-05,0.0,0.0,0.0,True
lapchole__1303396,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:39:07,How many different foreign object instances appear in this frame? Please provide a number.,3,number,n_instances_total,,3,True,3,0.48465505013071886,False,1.9417224393691868e-05,0.000728626037016511,0.030981967225670815,0.4846395254135132,0.42769286036491394,0.05108062922954559,0.004192953463643789,0.0004419340402819216,0.0001434749865438789,4.65795055788476e-05,0.0,0.0,0.0,True
lapchole__1303353,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:37:24,How many different foreign object instances appear in this frame? Please provide a number.,4,number,n_instances_total,,3,False,3,0.6493881413829778,False,2.2960193746257573e-05,0.000670995214022696,0.04704039916396141,0.6493726372718811,0.27069878578186035,0.02853144332766533,0.0030071921646595,0.0004069791466463357,0.000169654143974185,5.507863897946663e-05,0.0,0.0,0.0,False
lapchole__1303374,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:43:48,How many different foreign object instances appear in this frame? Please provide a number.,5,number,n_instances_total,,6,False,5,0.39078846971615766,False,2.2779344362788834e-05,0.0006657101330347359,0.0018095877021551132,0.015151490457355976,0.18458294868469238,0.3907620906829834,0.34484633803367615,0.04666987806558609,0.013371143490076065,0.002050531329587102,0.0,0.0,0.0,True
lapchole__1303780,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:36:59,How many different foreign object instances appear in this frame? Please provide a number.,6,number,n_instances_total,,4,False,5,0.5556814706293477,False,1.3502980436896905e-05,0.00014517070667352527,0.000574161356780678,0.006994717288762331,0.3818986117839813,0.5556591749191284,0.05168435350060463,0.002270852215588093,0.000574161356780678,0.00014517070667352527,0.0,0.0,0.0,False
lapchole__1303319,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:49:40,How many different foreign object instances appear in this frame? Please provide a number.,7,number,n_instances_total,,6,False,6,0.5668642981186232,False,2.270966797368601e-05,0.00040253851329907775,0.00031349732307717204,0.0015920709120109677,0.03197759762406349,0.26774513721466064,0.5668164491653442,0.11161276698112488,0.017116373404860497,0.0023164493031799793,0.0,0.0,0.0,False
lapchole__1304208,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:40:54,How many different foreign object classes appear in this frame? Please provide a number.,1,number,n_classes,,1,True,1,0.9887717717471342,True,1.1349991837050766e-05,0.9887700079951869,0.010984242893755436,0.00020118341490160674,2.7227217287872918e-05,2.532525513743167e-06,7.72376665736374e-07,2.5075399889828986e-07,3.648448796411685e-07,2.8414146413524577e-07,2.907060646450331e-11,1.0694478952138966e-11,2.4100379015148823e-11,True
lapchole__1304063,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:57:13,How many different foreign object classes appear in this frame? Please provide a number.,2,number,n_classes,,2,True,2,0.9380319616877408,False,1.3825664609612431e-05,0.008115463890135288,0.9380201101303101,0.052919477224349976,0.0008553636725991964,4.533261380856857e-05,9.502231478109024e-06,3.084923037022236e-06,3.084923037022236e-06,2.12023451240384e-06,0.0,0.0,0.0,True
lapchole__1305168,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:34:55,How many Clips appear in this frame? Please provide a number.,1,number,n_instances_per_class,,2,False,2,0.8226463808633748,False,7.906353857833892e-05,0.059590522199869156,0.822621762752533,0.09824816137552261,0.017072970047593117,0.0017994778463616967,0.0004015177837572992,6.977331941016018e-05,6.554596620844677e-05,2.127966217813082e-05,0.0,0.0,0.0,False
lapchole__1305165,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:34:49,How many Clips appear in this frame? Please provide a number.,2,number,n_instances_per_class,,4,False,4,0.5100970843765645,False,7.13263507350348e-05,0.015402202494442463,0.11380773782730103,0.27301058173179626,0.510050892829895,0.06902787834405899,0.015402202494442463,0.0016233802307397127,0.0012642898363992572,0.0002489534381311387,0.0,0.0,0.0,False
lapchole__1305107,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:37:25,How many Clips appear in this frame? Please provide a number.,3,number,n_instances_per_class,,3,True,3,0.47610986134736544,False,5.875444185221568e-05,0.0008110801572911441,0.07301110029220581,0.4760921895503998,0.42014986276626587,0.026859283447265625,0.002498302375897765,0.00029837965848855674,0.00014094458310864866,4.298567000660114e-05,0.0,0.0,0.0,True
lapchole__1305280,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:36:47,How many Clips appear in this frame? Please provide a number.,4,number,n_instances_per_class,,4,True,4,0.5474519150631795,False,6.34617535979487e-05,0.0007262812578119338,0.008847917430102825,0.1384047120809555,0.5474012494087219,0.25857406854629517,0.03965361788868904,0.004735948983579874,0.0011974354274570942,0.0003027590864803642,0.0,0.0,0.0,True
lapchole__1305158,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:37:14,How many Clips appear in this frame? Please provide a number.,5,number,n_instances_per_class,,5,True,5,0.5957971795852349,False,6.094987838878296e-05,0.0004230760096106678,0.0016732983058318496,0.02309916727244854,0.2483394593000412,0.5957354307174683,0.11730724573135376,0.010911274701356888,0.0018960952293127775,0.0004503621021285653,0.0,0.0,0.0,True
lapchole__1305292,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:36:59,How many Clips appear in this frame? Please provide a number.,6,number,n_instances_per_class,,4,False,4,0.47322388868529003,False,2.9363956855377182e-05,0.00017987606406677514,0.0008061486296355724,0.01112853828817606,0.47319746017456055,0.47319746017456055,0.03884241357445717,0.0019338498823344707,0.0004889538395218551,0.00014008762082085013,0.0,0.0,0.0,False
lapchole__1305095,lapchole,0032 - Laparoscopic Cholecystectomy.mp4,lapchole/0032 - Laparoscopic Cholecystectomy.mp4,00:49:40,How many Clips appear in this frame? Please provide a number.,7,number,n_instances_per_class,,6,False,6,0.4961872835382299,False,6.122683407738805e-05,0.0004249984922353178,0.00048158635036088526,0.002950074151158333,0.046146925538778305,0.34098222851753235,0.4961262047290802,0.09769303351640701,0.01322131510823965,0.0017893104813992977,0.0,0.0,0.0,False
lapchole__1719312,lapchole,0043 - Laparoscopic Cholecystectomy.mp4,lapchole/0043 - Laparoscopic Cholecystectomy.mp4,00:16:40,How many different foreign object instances appear in this frame? Please provide a number.,1,number,n_instances_total,,2,False,2,0.8735626788849418,False,1.136253649747232e-05,0.00755769619718194,0.8735508918762207,0.10433077812194824,0.012460533529520035,0.0016863499768078327,0.00025861014728434384,7.409304089378566e-05,3.965914947912097e-05,1.6532392692170106e-05,0.0,0.0,0.0,False
lapchole__1719342,lapchole,0043 - Laparoscopic Cholecystectomy.mp4,lapchole/0043 - Laparoscopic Cholecystectomy.mp4,00:17:11,How many different foreign object instances appear in this frame? Please provide a number.,2,number,n_instances_total,,2,True,2,0.9039255232839782,False,6.699250207020668e-06,0.0017449752194806933,0.903919517993927,0.0840776115655899,0.008861715905368328,0.0010583809344097972,0.00023615668760612607,4.103788160136901e-05,3.6215798900229856e-05,1.104519560612971e-05,0.0,0.0,0.0,True
