qID,dataset,video,_video_key,_source,timestamp_start,question,answer,answer_format,_subtmpl,_nclasses,fold
lapchole__3380520,lapchole,0086 - Laparoscopic Cholecystectomy.mp4,lapchole/0086 - Laparoscopic Cholecystectomy.mp4,train_92,00:40:12,What class is the foreign object located in the top/right relative to the image center? Please provide a class name.,Specimen,fo_class,,1,0.0
lapchole__3391330,lapchole,0086 - Laparoscopic Cholecystectomy.mp4,lapchole/0086 - Laparoscopic Cholecystectomy.mp4,train_92,00:42:12,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Specimen,fo_class,,1,0.0
lapchole__3343044,lapchole,0086 - Laparoscopic Cholecystectomy.mp4,lapchole/0086 - Laparoscopic Cholecystectomy.mp4,train_92,00:43:15,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Specimen",fo_class,,2,0.0
lapchole__3343057,lapchole,0086 - Laparoscopic Cholecystectomy.mp4,lapchole/0086 - Laparoscopic Cholecystectomy.mp4,train_92,00:45:14,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2,0.0
lapchole__3351987,lapchole,0086 - Laparoscopic Cholecystectomy.mp4,lapchole/0086 - Laparoscopic Cholecystectomy.mp4,train_92,00:37:27,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1,0.0
lapchole__3352193,lapchole,0086 - Laparoscopic Cholecystectomy.mp4,lapchole/0086 - Laparoscopic Cholecystectomy.mp4,train_92,00:47:01,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen bag,fo_class,,1,0.0
lapchole__3352091,lapchole,0086 - Laparoscopic Cholecystectomy.mp4,lapchole/0086 - Laparoscopic Cholecystectomy.mp4,train_92,00:43:03,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen,fo_class,,1,0.0
lapchole__3354682,lapchole,0086 - Laparoscopic Cholecystectomy.mp4,lapchole/0086 - Laparoscopic Cholecystectomy.mp4,train_92,00:35:48,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1,0.0
lapchole__3354821,lapchole,0086 - Laparoscopic Cholecystectomy.mp4,lapchole/0086 - Laparoscopic Cholecystectomy.mp4,train_92,00:42:26,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Specimen",fo_class,,2,0.0
lapchole__3354891,lapchole,0086 - Laparoscopic Cholecystectomy.mp4,lapchole/0086 - Laparoscopic Cholecystectomy.mp4,train_92,00:45:52,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen bag,fo_class,,1,0.0
lapchole__3354902,lapchole,0086 - Laparoscopic Cholecystectomy.mp4,lapchole/0086 - Laparoscopic Cholecystectomy.mp4,train_92,00:44:48,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen,fo_class,,1,0.0
lapchole__3354928,lapchole,0086 - Laparoscopic Cholecystectomy.mp4,lapchole/0086 - Laparoscopic Cholecystectomy.mp4,train_92,00:45:15,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2,0.0
lapchole__3380634,lapchole,0086 - Laparoscopic Cholecystectomy.mp4,lapchole/0086 - Laparoscopic Cholecystectomy.mp4,train_92,00:35:19,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Clip,fo_class,,1,0.0
lapchole__3380732,lapchole,0086 - Laparoscopic Cholecystectomy.mp4,lapchole/0086 - Laparoscopic Cholecystectomy.mp4,train_92,00:46:44,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Specimen bag,fo_class,,1,0.0
lapchole__3380534,lapchole,0086 - Laparoscopic Cholecystectomy.mp4,lapchole/0086 - Laparoscopic Cholecystectomy.mp4,train_92,00:45:00,What class is the foreign object located in the top/right relative to the image center? Please provide a class name.,Specimen,fo_class,,1,0.0
lapchole__3391357,lapchole,0086 - Laparoscopic Cholecystectomy.mp4,lapchole/0086 - Laparoscopic Cholecystectomy.mp4,train_92,00:43:14,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Specimen,fo_class,,1,0.0
lapchole__3343041,lapchole,0086 - Laparoscopic Cholecystectomy.mp4,lapchole/0086 - Laparoscopic Cholecystectomy.mp4,train_92,00:43:12,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Specimen",fo_class,,2,0.0
lapchole__3343056,lapchole,0086 - Laparoscopic Cholecystectomy.mp4,lapchole/0086 - Laparoscopic Cholecystectomy.mp4,train_92,00:45:13,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2,0.0
lapchole__3352082,lapchole,0086 - Laparoscopic Cholecystectomy.mp4,lapchole/0086 - Laparoscopic Cholecystectomy.mp4,train_92,00:42:39,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1,0.0
lapchole__3440464,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:34:27,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Specimen bag",fo_class,,2,4.0
lapchole__3440443,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:31:51,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Specimen",fo_class,,2,4.0
lapchole__3440460,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:32:08,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2,4.0
lapchole__3447776,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:25:25,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1,4.0
lapchole__3447801,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:32:24,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen bag,fo_class,,1,4.0
lapchole__3447922,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:38:47,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Sponge,fo_class,,1,4.0
lapchole__3449019,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:26:42,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1,4.0
lapchole__3449113,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:34:27,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Specimen bag",fo_class,,2,4.0
lapchole__3449054,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:31:57,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Specimen",fo_class,,2,4.0
lapchole__3449084,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:32:27,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen bag,fo_class,,1,4.0
lapchole__3449064,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:32:07,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2,4.0
lapchole__3449327,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:38:47,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Sponge,fo_class,,1,4.0
lapchole__3473216,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:26:30,What class is the foreign object located in the bottom/left relative to the image center? Please provide a class name.,Clip,fo_class,,1,4.0
lapchole__3473254,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:38:01,What class is the foreign object located in the bottom/left relative to the image center? Please provide a class name.,Specimen bag,fo_class,,1,4.0
lapchole__3473207,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:38:47,What class is the foreign object located in the top/left relative to the image center? Please provide a class name.,Sponge,fo_class,,1,4.0
lapchole__3482900,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:37:47,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Clip,fo_class,,1,4.0
lapchole__3440470,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:36:32,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Specimen bag",fo_class,,2,4.0
lapchole__3440447,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:31:55,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Specimen",fo_class,,2,4.0
lapchole__3440462,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:32:10,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2,4.0
lapchole__3447787,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:27:34,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1,4.0
lapchole__3447854,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:35:39,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen bag,fo_class,,1,4.0
lapchole__3449038,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:27:34,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1,4.0
lapchole__3449291,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:37:47,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Specimen bag",fo_class,,2,4.0
lapchole__3449052,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:31:55,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Specimen",fo_class,,2,4.0
lapchole__3449171,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:35:42,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen bag,fo_class,,1,4.0
lapchole__3449058,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:32:01,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2,4.0
lapchole__3473206,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:27:37,What class is the foreign object located in the top/left relative to the image center? Please provide a class name.,Clip,fo_class,,1,4.0
lapchole__3473272,lapchole,0092 - Laparoscopic Cholecystectomy.mp4,lapchole/0092 - Laparoscopic Cholecystectomy.mp4,train_92,00:38:17,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Specimen bag,fo_class,,1,4.0
lapchole__3520121,lapchole,0094 - Laparoscopic Cholecystectomy.mp4,lapchole/0094 - Laparoscopic Cholecystectomy.mp4,train_92,01:12:48,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, External drain",fo_class,,2,1.0
lapchole__3520140,lapchole,0094 - Laparoscopic Cholecystectomy.mp4,lapchole/0094 - Laparoscopic Cholecystectomy.mp4,train_92,01:03:02,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Specimen bag, Sponge",fo_class,,3,1.0
lapchole__3520118,lapchole,0094 - Laparoscopic Cholecystectomy.mp4,lapchole/0094 - Laparoscopic Cholecystectomy.mp4,train_92,01:02:40,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Specimen",fo_class,,2,1.0
